coin,target,toplam_veri,train_sayisi,test_sayisi,mae,mse,r2,train_mae,train_mse,train_r2,test_mae,test_mse,test_r2,r2_gap
ALGO,open,2399,1679,720,0.0002984863424149008,1.1333316560709963e-06,0.9997555761024721,0.00027331256076552495,4.729326580577272e-07,0.9999980060562933,0.0002984863424149008,1.1333316560709963e-06,0.9997555761024721,0.00024242995382117716
ETH,open,3823,2676,1147,1.0118456797477373,169.35519539185714,0.9997597216117223,0.22905085777556272,0.97951469639624,0.9999992065806377,1.0118456797477373,169.35519539185714,0.9997597216117223,0.00023948496891534887
ADA,open,2947,2062,885,0.0006129658703365099,8.908681658422979e-06,0.9997910030043333,0.0002919399287261229,9.539608026980953e-07,0.9999973154219622,0.0006129658703365099,8.908681658422979e-06,0.9997910030043333,0.00020631241762891772
NEXO,open,2804,1962,842,0.0011076947493213283,8.501747676063369e-06,0.9998170573734331,0.0008372348269263583,6.193575054880705e-06,0.9999923138946063,0.0011076947493213283,8.501747676063369e-06,0.9998170573734331,0.0001752565211732282
ENS,open,1348,943,405,0.03584562115588848,0.006463735547008804,0.9998572837402783,0.016598347931800643,0.001691392269545883,0.9999555608773936,0.03584562115588848,0.006463735547008804,0.9998572837402783,9.827713711529906e-05
XLM,open,3294,2305,989,0.00019578818030538845,6.057757313186439e-07,0.9999496077755995,0.00012900160933187966,2.3725258336829541e-07,0.9999872358640851,0.00019578818030538845,6.057757313186439e-07,0.9999496077755995,3.762808848561949e-05
BTC,open,5670,3968,1702,15.149704554321575,32430.17155046825,0.9999636219912098,1.223394666723549,32.77438762402644,0.9999996551250434,15.149704554321575,32430.17155046825,0.9999636219912098,3.603313383360174e-05
PAXG,open,1416,991,425,1.8912639310138815,36.30555291569254,0.9999277415962827,1.0760688535715968,2.8769498182426267,0.9999627081391884,1.8912639310138815,36.30555291569254,0.9999277415962827,3.496654290569001e-05
OKB,open,2809,1966,843,0.059239415801793524,0.0313366180758978,0.9999820315904826,0.009665241185222185,0.0013930984426488685,0.9999930006295954,0.059239415801793524,0.0313366180758978,0.9999820315904826,1.0969039112795897e-05
RSR,open,1341,938,403,1.4653936439071426e-05,1.2832938165438242e-09,0.9998025640036501,1.1492867423488118e-05,1.263664426044567e-09,0.9998102553884187,1.4653936439071426e-05,1.2832938165438242e-09,0.9998025640036501,7.691384768637732e-06
KCS,open,2964,2074,890,0.021452735456902176,0.0014665249689969832,0.9997875177180111,0.019534789924915676,0.007772612666196566,0.9997951151671336,0.021452735456902176,0.0014665249689969832,0.9997875177180111,7.5974491224872764e-06
TRX,open,3028,2119,909,8.881834608706346e-05,1.9456359952335267e-07,0.9999748526134505,3.273544682324799e-05,1.7261699875910434e-08,0.9999812509969568,8.881834608706346e-05,1.9456359952335267e-07,0.9999748526134505,6.398383506245331e-06
BNB,open,3060,2142,918,0.16441436514099783,0.32215669430072036,0.9999942530030568,0.06868747190836207,0.04868122575815302,0.9999984802668328,0.16441436514099783,0.32215669430072036,0.9999942530030568,4.227263776024337e-06
MX,open,1351,945,406,0.0018763754160633925,1.7225238364744154e-05,0.9999056226684243,0.004903976498295943,0.0002512844740410793,0.999817042800525,0.0018763754160633925,1.7225238364744154e-05,0.9999056226684243,-8.857986789934102e-05
CFX,open,1351,945,406,0.0002624039739966517,3.358724803655516e-07,0.9998244477222163,0.00035961762112436853,2.919645077552923e-06,0.9997085857348408,0.0002624039739966517,3.358724803655516e-07,0.9998244477222163,-0.00011586198737556508
INJ,open,1351,945,406,0.027062809590816517,0.0025188916948944234,0.9998377175623601,0.04051180053887314,0.051588813187228494,0.9996632586784271,0.027062809590816517,0.0025188916948944234,0.9998377175623601,-0.00017445888393297082
JST,open,1351,945,406,4.9678648940494346e-05,9.445899208508322e-09,0.9995567860581679,4.823707650258174e-05,2.019883603019449e-08,0.999358195981509,4.9678648940494346e-05,9.445899208508322e-09,0.9995567860581679,-0.00019859007665889994
LDO,open,1356,949,407,0.0014401472779264986,6.817837311416182e-06,0.9999480110320838,0.0025120866488783766,0.0001348515336835962,0.9996955812558854,0.0014401472779264986,6.817837311416182e-06,0.9999480110320838,-0.0002524297761983263
FET,open,1351,945,406,0.0017233788117234179,1.0859330730747636e-05,0.9997962009506345,0.002543454699970772,0.0002717167212928633,0.9995093396084681,0.0017233788117234179,1.0859330730747636e-05,0.9997962009506345,-0.00028686134216637793
TWT,open,1351,945,406,0.001436526295529065,1.2755234809369582e-05,0.9997346466264746,0.001787869796260389,6.150141842221653e-05,0.9993549542857013,0.001436526295529065,1.2755234809369582e-05,0.9997346466264746,-0.0003796923407732855
XCN,open,1351,945,406,5.325180978426277e-05,8.381395663602226e-09,0.9997420097245935,9.824430953820383e-05,1.2816073695600858e-06,0.9990031130672691,5.325180978426277e-05,8.381395663602226e-09,0.9997420097245935,-0.000738896657324406
XAUt,open,1349,944,405,2.495569716922272,12.917330171964043,0.9999720362733645,3.2627442069523775,121.53610664547362,0.9986733315157834,2.495569716922272,12.917330171964043,0.9999720362733645,-0.0012987047575810928
WEMIX,open,1351,945,406,0.003012749741372511,1.485803502429593e-05,0.9995780903800101,0.007955523914959175,0.0021684761889013446,0.9969996722948824,0.003012749741372511,1.485803502429593e-05,0.9995780903800101,-0.0025784180851277094
RAY,open,1351,945,406,0.03646399949145874,0.004752086755977014,0.9965536385361771,0.017444407594666516,0.008673995204930441,0.99364328586492,0.03646399949145874,0.004752086755977014,0.9965536385361771,-0.002910352671257055
STX,open,3154,2207,947,0.00377831691682572,0.0008469213246242849,0.9986352294837879,0.008742217822756042,0.0018978764816191512,0.9952082851695655,0.00377831691682572,0.0008469213246242849,0.9986352294837879,-0.003426944314222413
ZEC,open,3375,2362,1013,10.277147194871382,579.2430817679283,0.9670613658685229,12.905376559083315,3520.449441366872,0.955747760243215,10.277147194871382,579.2430817679283,0.9670613658685229,-0.011313605625307921
GT,open,1352,946,406,0.2169480547206204,0.08653193420964175,0.9966854617310672,0.06920455421424064,0.1841962505467323,0.9668318861540539,0.2169480547206204,0.08653193420964175,0.9966854617310672,-0.02985357557701329
TRAC,open,1351,945,406,0.01636023473932598,0.0003143928122124573,0.967150411102614,0.03573990076967505,0.058827477588025937,0.6294416062122765,0.01636023473932598,0.0003143928122124573,0.967150411102614,-0.3377088048903375
